theta_deg,mode,energy_keV,ff_cm2_g,pp_cm2_g,absorption_cm2_g,scattering_cm2_g,total_cm2_g
90.0,2,0.013188817176132224,1.0766700891812153e-6,3.8020280384721123e-7,1.4568728930284266e-6,5.159235431329121e-11,1.4569244853827398e-6
90.0,2,0.01334849150111397,1.0987206840271127e-6,3.795906672767151e-7,1.4783113513038278e-6,5.284915270258201e-11,1.4783642004565305e-6
90.0,2,0.013510098970646733,1.1212144659969146e-6,3.789787834366792e-7,1.5001932494335939e-6,5.4136566911076917e-11,1.5002473860005048e-6
90.0,2,0.0136736629889181,1.1441601467986545e-6,3.783671564827047e-7,1.5225273032813592e-6,5.5455342745258675e-11,1.5225827586241044e-6
90.0,2,0.013839207243465391,1.1675666051872086e-6,3.7775579067480875e-7,1.5453223958620173e-6,5.680624417958098e-11,1.5453792021061968e-6
90.0,2,0.014006755708606135,1.1914428900852232e-6,3.7714469038003776e-7,1.568587580465261e-6,5.819005379904317e-11,1.56864577051906e-6
90.0,2,0.014176332648910028,1.2157982237615638e-6,3.765338600751351e-7,1.592332083836699e-6,5.960757325254627e-11,1.5923916914099515e-6
90.0,2,0.014347962622712974,1.2406420050684481e-6,3.759233043492677e-7,1.6165653094177157e-6,6.105962371729268e-11,1.616626369041433e-6
90.0,2,0.014521670485673653,1.26598381273853e-6,3.7531302790683703e-7,1.641296840645367e-6,6.254704637449914e-11,1.6413593876917413e-6
90.0,2,0.014697481394373147,1.2918334087429808e-6,3.7470303557033363e-7,1.6665364443133144e-6,6.407070289669768e-11,1.666600515016211e-6
90.0,2,0.014875420809958143,1.3182007417119754e-6,3.7409333228327783e-7,1.6922940739952532e-6,6.56314759469076e-11,1.6923597054712001e-6
90.0,2,0.015055514501828248,1.34509595041871e-6,3.7348392311321704e-7,1.718579873531927e-6,6.723026968996724e-11,1.718647103801617e-6
90.0,2,0.015237788551367945,1.372529367328383e-6,3.728748132548062e-7,1.7454041805831891e-6,6.886801031632169e-11,1.7454730485935055e-6
90.0,2,0.01542226935572373,1.400511522213367e-6,3.722660080329489e-7,1.772777530246316e-6,7.054564657857069e-11,1.7728480758928945e-6
90.0,2,0.015608983631626982,1.429053145836026e-6,3.7165751290602483e-7,1.8007106587420507e-6,7.226415034108606e-11,1.8007829228923918e-6
90.0,2,0.0157979584192631,1.4581651737005403e-6,3.710493334691886e-7,1.8292145071697289e-6,7.402451714301862e-11,1.829288531686872e-6
90.0,2,0.015989221086187513,1.4878587498751821e-6,3.7044147545774315e-7,1.8583002253329254e-6,7.582776677501965e-11,1.8583760530997004e-6
90.0,2,0.016182799331289067,1.5181452308865444e-6,3.6983394475059696e-7,1.8879791756371413e-6,7.767494387001154e-11,1.8880568505810114e-6
90.0,2,0.01637872118880142,1.5490361896872662e-6,3.692267473738117e-7,1.918262937061078e-6,7.956711850834977e-11,1.918342504179586e-6
90.0,2,0.01657701503236299,1.5805434196987084e-6,3.686198895042163e-7,1.9491633092029246e-6,8.150538683772641e-11,1.9492448145897624e-6
90.0,2,0.016777709579126058,1.6141251877170425e-6,3.6801337747048566e-7,1.982138565187528e-6,8.349087170817507e-11,1.982222056059236e-6
90.0,2,0.016980833893915626,1.6468875469898785e-6,3.674072177675809e-7,2.014294764757459e-6,8.55247233225443e-11,2.014380289480782e-6
90.0,2,0.017186417393438614,1.6788795787845795e-6,3.668014170469616e-7,2.045680995831541e-6,8.760811990281664e-11,2.045768603951444e-6
90.0,2,0.017394489850544027,1.7129754313581497e-6,3.661959821215482e-7,2.079171413479698e-6,8.974226837265978e-11,2.0792611557480707e-6
90.0,2,0.017605081398534686,1.7477499434802904e-6,3.655909199820065e-7,2.113340863462297e-6,9.192840505660387e-11,2.1134327918673533e-6
90.0,2,0.01781822253553118,1.7832163179486214e-6,3.6498623779085565e-7,2.148202555739477e-6,9.416779639625189e-11,2.148296723535873e-6
90.0,2,0.018033944128888642,1.8193880087726338e-6,3.6438194288927553e-7,2.1837699516619094e-6,9.646173968393665e-11,2.183866413401593e-6
90.0,2,0.018252277419666982,1.8562787258861044e-6,3.6377804280148305e-7,2.2200567686875875e-6,9.881156381424935e-11,2.2201555802514017e-6
90.0,2,0.018473254027155266,1.8939024399494533e-6,3.6317454523920937e-7,2.257076985188663e-6,1.0121863005387613e-10,2.2571782038187166e-6
90.0,2,0.01869690595345086,1.9322733872439995e-6,3.625714581062775e-7,2.294844845350277e-6,1.0368433283018783e-10,2.294948529683107e-6
90.0,2,0.018923265588094,1.9714060746602403e-6,3.6196878950329735e-7,2.3333748641635378e-6,1.0621010053903957e-10,2.333481074264077e-6
90.0,2,0.019152365712758503,2.0113152847822045e-6,3.6136654773246706e-7,2.3726818325146715e-6,1.0879739637224899e-10,2.372790629911044e-6
90.0,2,0.019384239505999233,2.052016081070082e-6,3.6076474130249103e-7,2.412780822372573e-6,1.1144771916523156e-10,2.4128922700917383e-6
90.0,2,0.019618920548057067,2.0935238131433936e-6,3.6016337893361564e-7,2.4536871920770093e-6,1.1416260426528456e-10,2.4538013546812747e-6
90.0,2,0.019856442825722017,2.135854122166976e-6,3.5956246956277963e-7,2.4954165917297557e-6,1.1694362442102287e-10,2.495533535354177e-6
90.0,2,0.02009684073725525,2.1790229463422443e-6,3.589620223488939e-7,2.537984968691138e-6,1.1979239069348124e-10,2.5381047610818315e-6
90.0,2,0.02034014909737068,2.223046526506138e-6,3.583620466782434e-7,2.5814085731843813e-6,1.2271055338941105e-10,2.5815312837377706e-6
90.0,2,0.020586403142276864,2.2679414118403536e-6,3.5776255217002004e-7,2.6257039640103737e-6,1.256998030173129e-10,2.625829663813391e-6
90.0,2,0.020835638534779984,2.3137244656934406e-6,3.5716354868198313e-7,2.6708880143754237e-6,1.2876187126675776e-10,2.6710167762466905e-6
90.0,2,0.02108789136944854,2.3604128715185393e-6,3.565650463162626e-7,2.716977917834802e-6,1.318985320115648e-10,2.717109816366814e-6
90.0,2,0.02134319817784063,2.408024138929489e-6,3.5596705542528904e-7,2.763991194354778e-6,1.3511160233741663e-10,2.7641263059571154e-6
90.0,2,0.021601595933794494,2.456576109878311e-6,3.553695866178814e-7,2.811945696496192e-6,1.3840294359450782e-10,2.812084099439787e-6
90.0,2,0.021863122058783106,2.5060869649569297e-6,3.547726507654659e-7,2.8608596157223956e-6,1.417744624758358e-10,2.8610013901848713e-6
90.0,2,0.02212781442733359,2.5565752298262913e-6,3.5417625900845116e-7,2.9107514888347424e-6,1.452281121217587e-10,2.910896716946864e-6
90.0,2,0.022395711372512266,2.6080597817760564e-6,3.535804227627534e-7,2.96164020453881e-6,1.4876589325146138e-10,2.961788970432061e-6
90.0,2,0.02266685169147608,2.660559856418188e-6,3.529851537264836e-7,3.0135450101446716e-6,1.5238985532198331e-10,3.0136973999999936e-6
90.0,2,0.02294127465109127,2.714095054517697e-6,3.5239046388678275e-7,3.06648551840448e-6,1.5610209771548148e-10,3.0666416205021954e-6
90.0,2,0.023219019993620013,2.7686853489642653e-6,3.517963655268377e-7,3.120481714491103e-6,1.599047709554134e-10,3.120641619262058e-6
90.0,2,0.02350012794247599,2.824351091888203e-6,3.512028712330528e-7,3.175553963121256e-6,1.6380007795234925e-10,3.1757177631992083e-6
90.0,2,0.02378463920804954,2.8840064246052536e-6,3.506099939001753e-7,3.2346164185054288e-6,1.6779027528012984e-10,3.234784208780709e-6
90.0,2,0.02407259499360342,2.938992271629083e-6,3.5001774674993834e-7,3.2890100183790213e-6,1.7187767448311266e-10,3.2891818960535043e-6
90.0,2,0.024364037001239913,2.9980018078048107e-6,3.49426143316541e-7,3.3474279511213516e-6,1.760646434152641e-10,3.3476040157647668e-6
90.0,2,0.02465900743794015,3.0581827964887686e-6,3.488351974767527e-7,3.407017993965521e-6,1.803536076118697e-10,3.4071983475731328e-6
90.0,2,0.024957549021676597,3.1195468759922435e-6,3.482449234469151e-7,3.4677917994391587e-6,1.8474705169466133e-10,3.4679765464908534e-6
90.0,2,0.025259704987599524,3.1821168264797957e-6,3.476553357934238e-7,3.5297721622732195e-6,1.892475208111729e-10,3.5299614097940305e-6
90.0,2,0.02556551909429835,3.245915861952625e-6,3.4706644944121034e-7,3.5929823113938352e-6,1.9385762210915915e-10,3.5931761690159446e-6
90.0,2,0.025875035630138845,3.3109676386818203e-6,3.4647827968243557e-7,3.6574459183642558e-6,1.985800262469314e-10,3.6576444983905027e-6
90.0,2,0.026188299419677,3.377296263822287e-6,3.458908421853814e-7,3.723187106007668e-6,2.0341746894048525e-10,3.7233905234766083e-6
90.0,2,0.026505355830150568,3.4449263042125582e-6,3.4530415300356906e-7,3.7902304572161272e-6,2.0837275254831648e-10,3.7904388299686757e-6
90.0,2,0.02682625077804926,3.5138827953655543e-6,3.4471822858509416e-7,3.858601023950649e-6,2.1344874769484457e-10,3.858814472698343e-6
90.0,2,0.027151030735764334,3.584191250655656e-6,3.441330857821926e-7,3.928324336437849e-6,2.1864839493338092e-10,3.928542984832782e-6
90.0,2,0.027479742738318852,3.6558776707076843e-6,3.4354874186103807e-7,3.999426412568722e-6,2.2397470644960877e-10,3.999650387275172e-6
90.0,2,0.02781243439017932,3.7289685529935773e-6,3.4296521451178155e-7,4.071933767505359e-6,2.294307678065599e-10,4.072163198273165e-6
90.0,2,0.02814915387214983,3.8034909016427557e-6,3.423825218588369e-7,4.145873423501593e-6,2.350197397320993e-10,4.146108443241325e-6
90.0,2,0.028489949948349667,3.8794722374723884e-6,3.418006824714182e-7,4.221272919943807e-6,2.4074485994995307e-10,4.221513664803757e-6
90.0,2,0.028834871973275375,3.956940608244071e-6,3.41219715374335e-7,4.298160323618406e-6,2.4660944505534024e-10,4.298406933063461e-6
90.0,2,0.02918396989894835,4.035924599153682e-6,3.406396400590602e-7,4.376564239212743e-6,2.5261689243629615e-10,4.376816856105179e-6
90.0,2,0.02953729428214894,4.11645334356131e-6,3.4006047649506786e-7,4.456513820056378e-6,2.5877068224179843e-10,4.45677259073862e-6
90.0,2,0.02989489629173813,4.198556533968519e-6,3.394822451414482e-7,4.5380387791099675e-6,2.6507437939783776e-10,4.538303853489365e-6
90.0,2,0.030256827716067913,4.282264433250587e-6,3.3890496695881664e-7,4.621169400209403e-6,2.715316356726005e-10,4.621440931845076e-6
90.0,2,0.0306231409704813,4.367607886151476e-6,3.3832866342151706e-7,4.705936549572993e-6,2.781461917919586e-10,4.706214695764785e-6
90.0,2,0.030993889104903197,4.454618331049653e-6,3.3775335653013067e-7,4.792371687579784e-6,2.8492187960649414e-10,4.79265660945939e-6
90.0,2,0.03136912581152315,4.54332781200325e-6,3.3717906882429383e-7,4.880506880827544e-6,2.9186262431131235e-10,4.880798743451856e-6
90.0,2,0.03174890543257112,4.63376899108338e-6,3.3660582339584347e-7,4.9703748144792235e-6,2.9897244671993016e-10,4.9706737869259435e-6
90.0,2,0.032133282968187384,4.725975161004614e-6,3.3603364390228285e-7,5.062008804906897e-6,3.0625546559355694e-10,5.062315060372491e-6
90.0,2,0.032522314084387716,4.8199802580622906e-6,3.3546255458059806e-7,5.155442812642888e-6,3.1371590002711624e-10,5.155756528542916e-6
90.0,2,0.03291605512112501,4.91581887538635e-6,3.3489258026141495e-7,5.250711455647765e-6,3.213580718933921e-10,5.251032813719658e-6
90.0,2,0.033314563100448516,5.01937894715209e-6,3.343237463815758e-7,5.353702693533666e-6,3.2918640834671547e-10,5.3540318799420125e-6
90.0,2,0.03371789573476182,5.1189395060657714e-6,3.3375607900686357e-7,5.452695585072635e-6,3.3720544438764005e-10,5.453032790517022e-6
90.0,2,0.03412611143518083,5.214691920343361e-6,3.3318960483719257e-7,5.547881525180553e-6,3.4541982549009456e-10,5.548226945006043e-6
90.0,2,0.03453926931999293,5.3182078063532965e-6,3.3262435122300517e-7,5.6508321575763016e-6,3.5383431029253245e-10,5.651185991886594e-6
90.0,2,0.034957429223218615,5.423761049328573e-6,3.3206034619027463e-7,5.755821395518847e-6,3.6245377335463947e-10,5.756183849292202e-6
90.0,2,0.03538065170327665,5.531369814543484e-6,3.3149761844960844e-7,5.862867432993093e-6,3.712832079811938e-10,5.863238716201074e-6
90.0,2,0.035808998051754255,5.6410736821889046e-6,3.309361974149854e-7,5.97200987960389e-6,3.8032772911471625e-10,5.972390207333005e-6
90.0,2,0.03624253030228344,5.752913008863659e-6,3.303761132210853e-7,6.083289122084744e-6,3.8959257629858763e-10,6.083678714661043e-6
90.0,2,0.036681311239524755,5.866928944223293e-6,3.2981739674106833e-7,6.196746340964361e-6,3.990831167123445e-10,6.197145424081073e-6
90.0,2,0.03712540440825986,5.9831634480640485e-6,3.292600796048122e-7,6.312423527668861e-6,4.0880484828091956e-10,6.3128323325171415e-6
90.0,2,0.037574874122594144,6.101659307857016e-6,3.2870419421762335e-7,6.43036350207464e-6,4.1876340285962025e-10,6.430782265477499e-6
90.0,2,0.03802978547527079,6.222460156748415e-6,3.2814977377944385e-7,6.550609930527859e-6,4.289645494966955e-10,6.551038895077356e-6
90.0,2,0.03849020434709758,6.345610492042054e-6,3.275968523045565e-7,6.67320734434661e-6,4.394141977753795e-10,6.673646758544386e-6
90.0,2,0.0389561974164878,6.471155694181323e-6,3.2704546464181033e-7,6.798201158823134e-6,4.501184012373466e-10,6.798651277224371e-6
90.0,2,0.03942783216911674,6.59914204624844e-6,3.264956464953859e-7,6.925637692743826e-6,4.610833608895644e-10,6.9260987761047156e-6
90.0,2,0.039905176907694996,6.729616753999463e-6,3.2594743444610296e-7,7.055564188445566e-6,4.723154287965719e-10,7.056036503874363e-6
90.0,2,0.040388300761860216,6.862627966454719e-6,3.254008659733058e-7,7.188028832428024e-6,4.838211117602691e-10,7.188512653539784e-6
90.0,2,0.040877273698188464,6.998224797064556e-6,3.24855979477324e-7,7.32308077654188e-6,4.956070750893425e-10,7.3235763836169695e-6
90.0,2,0.041372166530326916,7.136457345471938e-6,3.2431281430254303e-7,7.460770159774481e-6,5.076801464605213e-10,7.4612778399209415e-6
90.0,2,0.041873050929249166,7.277376719893623e-6,3.237714107610964e-7,7.601148130654719e-6,5.200473198738862e-10,7.601668177974593e-6
90.0,2,0.04237999943363468,7.421035060143109e-6,3.2323181015719467e-7,7.744266870300304e-6,5.327157597045366e-10,7.744799586060009e-6
90.0,2,0.04289308546037396,7.56748556131935e-6,3.226940548121192e-7,7.890179616131468e-6,5.456928048529542e-10,7.890725308936322e-6
90.0,2,0.04341238331520086,7.71678249818637e-6,3.221581880898981e-7,8.038940686276268e-6,5.589859729964716e-10,8.039499672249264e-6
90.0,2,0.04393796820345362,7.868981250269766e-6,3.216242544236838e-7,8.19060550469345e-6,5.726029649443049e-10,8.191178107658394e-6
90.0,2,0.04446991624096621,8.0241383276978e-6,3.2109229934285956e-7,8.345230627040659e-6,5.865516690986792e-10,8.345817178709758e-6
90.0,2,0.04500830446509152,8.182311397815288e-6,3.2056236950089423e-7,8.502873767316182e-6,6.008401660246255e-10,8.503474607482207e-6
90.0,2,0.04555321084585796,8.343559312600154e-6,3.200345127039688e-7,8.663593825304123e-6,6.154767331310977e-10,8.664209302037255e-6
90.0,2,0.04610471429726122,8.507942136914086e-6,3.195087779404076e-7,8.827450914854494e-6,6.304698494661259e-10,8.82808138470396e-6
90.0,2,0.04666289468869268,8.675521177619273e-6,3.189852154109268e-7,8.994506393030199e-6,6.458282006287775e-10,8.995152221230828e-6
90.0,2,0.04722783285650618,8.858144115390425e-6,3.184638765581129e-7,9.176607991948538e-6,6.615606838007755e-10,9.17726955263234e-6
90.0,2,0.047799610615724845,9.03220128614657e-6,3.179448141049922e-7,9.350146100251562e-6,6.776764129006878e-10,9.350823776664462e-6
90.0,2,0.04837831077188961,9.198067933662416e-6,3.174280820794595e-7,9.515496015741875e-6,6.941847238636729e-10,9.516190200465739e-6
90.0,2,0.048964017133051256,9.37907081908157e-6,3.169137358487404e-7,9.695984554930311e-6,7.110951800498431e-10,9.696695650110362e-6
90.0,2,0.049556814521907584,9.563573197339709e-6,3.164018321617324e-7,9.879975029501441e-6,7.284175777843734e-10,9.880703447079226e-6
90.0,2,0.05015678878808752,9.751698517317771e-6,3.1589242917859497e-7,1.0067590946496366e-5,7.461619520325709e-10,1.0068337108448399e-5
90.0,2,0.050764026820583945,9.943486326861128e-6,3.153855865091941e-7,1.0258871913370321e-5,7.64338582213188e-10,1.0259636251952535e-5
90.0,2,0.051378616560337174,1.0139009013180675e-5,3.148813652510172e-7,1.0453890378431692e-5,7.829579981533519e-10,1.0454673336429846e-5
90.0,2,0.05200064701297051,1.0338340514382675e-5,3.143798280282197e-7,1.0652720342410894e-5,8.020309861885518e-10,1.0653522373397083e-5
90.0,2,0.052630208261680245,1.0541556359446622e-5,3.1388103903182166e-7,1.0855437398478445e-5,8.215685954112282e-10,1.0856258967073857e-5
90.0,2,0.05326739148028159,1.0748733709530438e-5,3.133850640610967e-7,1.1062118773591535e-5,8.415821440715775e-10,1.1062960355735606e-5
90.0,2,0.05391228894641257,1.0959951400657886e-5,3.1289197056619514e-7,1.127284337122408e-5,8.62083226134278e-10,1.1273705454450216e-5
90.0,2,0.05456499405489781,1.1175289987846131e-5,3.1240182769204617e-7,1.1487691815538177e-5,8.830837179949453e-10,1.1488574899256172e-5
90.0,2,0.05522560133127405,1.1394831790733445e-5,3.119147063235859e-7,1.1706746497057031e-5,9.045957853601934e-10,1.1707651092842391e-5
90.0,2,0.05589420644547947,1.161866094077073e-5,3.114306791323586e-7,1.1930091619903088e-5,9.266318902953041e-10,1.1931018251793384e-5
90.0,2,0.05657090622570871,1.184686343004265e-5,3.1094982062453947e-7,1.215781325066719e-5,9.492047984435723e-10,1.2158762455465634e-5
90.0,2,0.05725579867243567,1.2079527161788193e-5,3.1047220719043457e-7,1.2389999368978628e-5,9.723275864215175e-10,1.239097169656505e-5
